Date,Open,High,Low,Close,Adj Close,Volume
05/06/2003,0.311607,0.316786,0.309464,0.315,0.315,205497600
06/06/2003,0.316786,0.322143,0.306071,0.30625,0.30625,241388000
09/06/2003,0.3025,0.304286,0.296964,0.299821,0.299821,259952000
10/06/2003,0.301607,0.30875,0.299107,0.306786,0.306786,176646400
11/06/2003,0.30625,0.312679,0.300179,0.311607,0.311607,225114400
12/06/2003,0.313393,0.319286,0.311607,0.317321,0.317321,252588000
13/06/2003,0.316964,0.320536,0.305893,0.311071,0.311071,191245600
16/06/2003,0.314286,0.32625,0.311607,0.32625,0.32625,238526400
17/06/2003,0.32875,0.330357,0.32125,0.324821,0.324821,177464000
18/06/2003,0.329464,0.347857,0.326964,0.341429,0.341429,454983200
19/06/2003,0.345714,0.350179,0.335179,0.341786,0.341786,381528000
20/06/2003,0.345536,0.349643,0.3375,0.342857,0.342857,356546400
23/06/2003,0.344643,0.351607,0.334821,0.340357,0.340357,307361600
24/06/2003,0.347679,0.35125,0.334286,0.335357,0.335357,514382400
25/06/2003,0.336786,0.346429,0.334107,0.340893,0.340893,329812000
26/06/2003,0.333929,0.345,0.333929,0.344464,0.344464,161705600
27/06/2003,0.344643,0.344821,0.33,0.334464,0.334464,365792000
30/06/2003,0.333571,0.343036,0.331964,0.340357,0.340357,222152000
01/07/2003,0.336964,0.3425,0.330536,0.340893,0.340893,180992000
02/07/2003,0.339821,0.346429,0.339643,0.344107,0.344107,325298400
03/07/2003,0.339286,0.349107,0.338929,0.341607,0.341607,137771200
07/07/2003,0.344107,0.360357,0.341607,0.354821,0.354821,286272000
08/07/2003,0.348571,0.366071,0.348036,0.364286,0.364286,256737600
09/07/2003,0.360893,0.365179,0.355179,0.355179,0.355179,213645600
10/07/2003,0.355,0.356071,0.345893,0.349643,0.349643,170934400
11/07/2003,0.351071,0.357143,0.34875,0.354464,0.354464,136858400
14/07/2003,0.357321,0.364286,0.354821,0.355357,0.355357,188406400
15/07/2003,0.3575,0.361429,0.346964,0.350179,0.350179,206645600
16/07/2003,0.356607,0.357143,0.346071,0.354821,0.354821,250930400
17/07/2003,0.360536,0.374107,0.359464,0.373214,0.373214,751212000
18/07/2003,0.373214,0.378214,0.364286,0.3725,0.3725,298838400
21/07/2003,0.369464,0.371429,0.3625,0.368036,0.368036,183808800
22/07/2003,0.372679,0.374286,0.366071,0.371429,0.371429,198424800
23/07/2003,0.374107,0.374286,0.365357,0.37125,0.37125,143035200
24/07/2003,0.375714,0.383929,0.363929,0.36625,0.36625,229236000
25/07/2003,0.364464,0.385179,0.364286,0.384643,0.384643,216686400
28/07/2003,0.383929,0.383929,0.3725,0.374821,0.374821,170357600
29/07/2003,0.374821,0.376429,0.366429,0.37,0.37,197120000
30/07/2003,0.370893,0.373214,0.360179,0.362143,0.362143,173594400
31/07/2003,0.370357,0.38125,0.367321,0.376429,0.376429,301464800
01/08/2003,0.375,0.379821,0.368571,0.370179,0.370179,149604000
04/08/2003,0.366607,0.383929,0.362143,0.37875,0.37875,230115200
05/08/2003,0.38125,0.382143,0.358929,0.363929,0.363929,249440800
06/08/2003,0.358214,0.360179,0.348214,0.350536,0.350536,245464800
07/08/2003,0.352321,0.35875,0.346786,0.355893,0.355893,174378400
08/08/2003,0.359107,0.359464,0.35,0.350714,0.350714,137659200
11/08/2003,0.353929,0.355893,0.348393,0.351071,0.351071,137228000
12/08/2003,0.352857,0.353571,0.3475,0.351786,0.351786,164438400
13/08/2003,0.354643,0.363214,0.349643,0.360357,0.360357,284099200
14/08/2003,0.360893,0.363036,0.356071,0.356607,0.356607,192780000
15/08/2003,0.3575,0.358393,0.351071,0.351964,0.351964,125865600
18/08/2003,0.354643,0.364464,0.352143,0.363214,0.363214,192774400
19/08/2003,0.36375,0.365179,0.357143,0.362857,0.362857,133688800
20/08/2003,0.360357,0.379821,0.359643,0.375179,0.375179,273212800
21/08/2003,0.375536,0.387679,0.374107,0.387143,0.387143,255326400
22/08/2003,0.389464,0.392857,0.368571,0.372857,0.372857,250264000
25/08/2003,0.371071,0.373393,0.365893,0.3725,0.3725,137782400
26/08/2003,0.370536,0.37625,0.363393,0.375893,0.375893,164959200
27/08/2003,0.373393,0.383571,0.368929,0.383571,0.383571,225702400
28/08/2003,0.380893,0.396786,0.380893,0.39625,0.39625,319625600
29/08/2003,0.396429,0.408036,0.39375,0.40375,0.40375,263155200
02/09/2003,0.404643,0.408929,0.4,0.408036,0.408036,242132800
03/09/2003,0.407143,0.416429,0.406429,0.409821,0.409821,268828000
04/09/2003,0.413571,0.415179,0.406607,0.407679,0.407679,199780000
05/09/2003,0.405893,0.413393,0.400179,0.401786,0.401786,240133600
08/09/2003,0.401429,0.406964,0.40125,0.406071,0.406071,167244000
09/09/2003,0.402321,0.404821,0.395,0.399464,0.399464,180370400
10/09/2003,0.397321,0.40375,0.394821,0.396071,0.396071,224890400
11/09/2003,0.397321,0.406964,0.394643,0.402857,0.402857,213684800
12/09/2003,0.401964,0.413214,0.398393,0.4125,0.4125,179989600
15/09/2003,0.407321,0.408929,0.395,0.396607,0.396607,226844800
16/09/2003,0.396607,0.405179,0.396429,0.399286,0.399286,269007200
17/09/2003,0.399464,0.399643,0.390179,0.395,0.395,289396800
18/09/2003,0.394643,0.410536,0.391964,0.408571,0.408571,252907200
19/09/2003,0.408571,0.411607,0.400536,0.403214,0.403214,205956800
22/09/2003,0.396071,0.401786,0.391429,0.394286,0.394286,179821600
23/09/2003,0.393214,0.401071,0.390714,0.400536,0.400536,132451200
24/09/2003,0.396607,0.398393,0.376429,0.380714,0.380714,301285600
25/09/2003,0.381071,0.381607,0.361607,0.364821,0.364821,574380800
26/09/2003,0.3625,0.3875,0.359821,0.369464,0.369464,347250400
29/09/2003,0.38375,0.386964,0.36875,0.380357,0.380357,365702400
30/09/2003,0.376607,0.378929,0.365,0.37,0.37,285426400
01/10/2003,0.369821,0.376786,0.360536,0.37125,0.37125,236112800
02/10/2003,0.371429,0.371429,0.362143,0.367321,0.367321,204058400
03/10/2003,0.374821,0.390357,0.372857,0.387321,0.387321,299600000
06/10/2003,0.386964,0.39875,0.385357,0.398036,0.398036,268329600
07/10/2003,0.39375,0.418036,0.39125,0.414643,0.414643,418174400
08/10/2003,0.415179,0.420357,0.405893,0.411786,0.411786,428668800
09/10/2003,0.416071,0.422679,0.406964,0.41875,0.41875,347748800
10/10/2003,0.419643,0.425179,0.417321,0.422857,0.422857,174837600
13/10/2003,0.42375,0.435893,0.423571,0.434821,0.434821,279865600
14/10/2003,0.434286,0.441786,0.431964,0.438393,0.438393,275419200
15/10/2003,0.44375,0.446607,0.438929,0.443214,0.443214,610103200
16/10/2003,0.425,0.425714,0.400179,0.415179,0.415179,975682400
17/10/2003,0.4175,0.419464,0.400536,0.40625,0.40625,359811200
20/10/2003,0.403571,0.416786,0.399643,0.414643,0.414643,279132000
21/10/2003,0.41625,0.417857,0.40625,0.413929,0.413929,176461600
22/10/2003,0.409643,0.414286,0.405,0.406429,0.406429,161599200
23/10/2003,0.405893,0.413393,0.403393,0.410536,0.410536,165211200
24/10/2003,0.402857,0.408036,0.396964,0.403571,0.403571,219856000
27/10/2003,0.40625,0.40875,0.401607,0.403571,0.403571,162013600
28/10/2003,0.402857,0.424464,0.4,0.423571,0.423571,251714400
29/10/2003,0.419821,0.426786,0.416786,0.423036,0.423036,267080800
30/10/2003,0.428393,0.428571,0.408393,0.412321,0.412321,260556800
31/10/2003,0.416071,0.416964,0.406786,0.40875,0.40875,218153600
03/11/2003,0.407679,0.416071,0.406786,0.413393,0.413393,302842400
04/11/2003,0.411964,0.4125,0.403393,0.409107,0.409107,249233600
05/11/2003,0.4075,0.413036,0.40125,0.41125,0.41125,322470400
06/11/2003,0.409107,0.413393,0.404464,0.412857,0.412857,397073600
07/11/2003,0.414107,0.415,0.400893,0.401786,0.401786,210145600
10/11/2003,0.400893,0.404464,0.39,0.391071,0.391071,234276000
11/11/2003,0.391071,0.393214,0.383571,0.384643,0.384643,215073600
12/11/2003,0.383571,0.405714,0.383571,0.39875,0.39875,300003200
13/11/2003,0.394107,0.402857,0.391429,0.400357,0.400357,212772000
14/11/2003,0.401429,0.40375,0.38,0.383214,0.383214,237048000
17/11/2003,0.38125,0.381607,0.374107,0.377321,0.377321,228256000
18/11/2003,0.37875,0.381071,0.363393,0.364464,0.364464,267192800
19/11/2003,0.367143,0.36875,0.361786,0.364643,0.364643,344584800
20/11/2003,0.358929,0.376429,0.358929,0.363929,0.363929,239590400
21/11/2003,0.363214,0.3675,0.354464,0.362143,0.362143,241836000
24/11/2003,0.366071,0.379821,0.365179,0.377679,0.377679,381824800
25/11/2003,0.379107,0.379464,0.368036,0.369286,0.369286,268654400
26/11/2003,0.373036,0.377679,0.361607,0.37,0.37,245128800
28/11/2003,0.371071,0.37625,0.366429,0.373393,0.373393,76098400
01/12/2003,0.375714,0.390179,0.375,0.387679,0.387679,361536000
02/12/2003,0.385714,0.391071,0.382321,0.384643,0.384643,205296000
03/12/2003,0.384643,0.39,0.374286,0.375536,0.375536,191296000
04/12/2003,0.373929,0.378036,0.370893,0.377679,0.377679,177940000
05/12/2003,0.373214,0.377679,0.370179,0.372321,0.372321,186177600
08/12/2003,0.371071,0.376429,0.364464,0.375893,0.375893,148237600
09/12/2003,0.378036,0.379464,0.364286,0.365179,0.365179,135144800
10/12/2003,0.365179,0.368036,0.356429,0.363929,0.363929,271336800
11/12/2003,0.361607,0.381071,0.360893,0.37875,0.37875,183136800
12/12/2003,0.380714,0.380714,0.369643,0.373036,0.373036,192673600
15/12/2003,0.38375,0.38375,0.358393,0.360179,0.360179,388908800
16/12/2003,0.360536,0.365893,0.357321,0.359286,0.359286,373956800
17/12/2003,0.358571,0.359464,0.353393,0.355,0.355,274260000
18/12/2003,0.355357,0.360357,0.355357,0.357857,0.357857,330915200
19/12/2003,0.360536,0.364643,0.350357,0.351786,0.351786,453560800
22/12/2003,0.350893,0.355179,0.34375,0.354464,0.354464,377064800
23/12/2003,0.355714,0.35625,0.35,0.35375,0.35375,308498400
24/12/2003,0.352143,0.367679,0.350893,0.364464,0.364464,177475200
26/12/2003,0.363393,0.373393,0.363214,0.371071,0.371071,103695200
29/12/2003,0.373393,0.377857,0.3725,0.377679,0.377679,233458400
30/12/2003,0.378214,0.383929,0.377679,0.38,0.38,204853600
31/12/2003,0.38125,0.384464,0.378214,0.381607,0.381607,174451200
02/01/2004,0.384821,0.388393,0.378214,0.38,0.38,144642400
05/01/2004,0.3825,0.399821,0.3825,0.395893,0.395893,395018400
06/01/2004,0.397321,0.400357,0.387679,0.394464,0.394464,509348000
07/01/2004,0.394643,0.407679,0.391607,0.403393,0.403393,586874400
08/01/2004,0.407857,0.42375,0.404464,0.417143,0.417143,460303200
09/01/2004,0.414821,0.430893,0.406964,0.410714,0.410714,427459200
12/01/2004,0.415179,0.428571,0.4125,0.42375,0.42375,487547200
13/01/2004,0.441071,0.443571,0.426071,0.430714,0.430714,679016800
14/01/2004,0.435714,0.438214,0.424643,0.432143,0.432143,620043200
15/01/2004,0.409107,0.417857,0.401786,0.408036,0.408036,1018208800
16/01/2004,0.40875,0.411429,0.40375,0.405714,0.405714,372820000
20/01/2004,0.404821,0.407143,0.397321,0.405893,0.405893,315946400
21/01/2004,0.405357,0.410179,0.400536,0.40375,0.40375,226660000
22/01/2004,0.402857,0.407679,0.396071,0.396071,0.396071,205004800
23/01/2004,0.400357,0.406071,0.397321,0.402857,0.402857,227169600
26/01/2004,0.401071,0.411786,0.400536,0.410893,0.410893,271269600
27/01/2004,0.411429,0.415179,0.407143,0.411964,0.411964,307070400
28/01/2004,0.407857,0.4175,0.400179,0.402143,0.402143,275402400
29/01/2004,0.404107,0.407143,0.39625,0.405,0.405,212699200
30/01/2004,0.404464,0.408393,0.400357,0.402857,0.402857,185298400
02/02/2004,0.401071,0.407321,0.394286,0.398571,0.398571,287431200
03/02/2004,0.398214,0.4,0.392857,0.3975,0.3975,180812800
04/02/2004,0.392857,0.394464,0.3875,0.389107,0.389107,305552800
05/02/2004,0.389643,0.409107,0.389464,0.400357,0.400357,352844800
06/02/2004,0.400893,0.40875,0.4,0.405536,0.405536,193340000
09/02/2004,0.403929,0.408214,0.401786,0.404821,0.404821,188260800
10/02/2004,0.403929,0.412857,0.400714,0.410357,0.410357,255343200
11/02/2004,0.412321,0.42625,0.411607,0.425,0.425,348544000
12/02/2004,0.421607,0.428393,0.421429,0.42375,0.42375,183988000
13/02/2004,0.425893,0.430357,0.407679,0.410714,0.410714,315980000
17/02/2004,0.4125,0.419464,0.4125,0.413571,0.413571,170956800
18/02/2004,0.413929,0.418571,0.411607,0.415357,0.415357,141635200
19/02/2004,0.416607,0.422143,0.400179,0.40125,0.40125,323080800
20/02/2004,0.401786,0.401964,0.396607,0.4,0.4,277603200
23/02/2004,0.398929,0.401071,0.390893,0.39625,0.39625,194079200
24/02/2004,0.395357,0.406071,0.392857,0.399286,0.399286,259056000
25/02/2004,0.397857,0.408929,0.396607,0.407321,0.407321,276276000
26/02/2004,0.408571,0.413929,0.407143,0.411429,0.411429,198408000
27/02/2004,0.41,0.428929,0.409821,0.427143,0.427143,468837600
01/03/2004,0.430357,0.433929,0.42625,0.428929,0.428929,321680800
02/03/2004,0.428571,0.430357,0.424464,0.425179,0.425179,256687200
03/03/2004,0.421429,0.431964,0.421429,0.427143,0.427143,225131200
04/03/2004,0.427321,0.450357,0.426964,0.449286,0.449286,660223200
05/03/2004,0.445536,0.490893,0.444643,0.4775,0.4775,1540599200
08/03/2004,0.475357,0.478393,0.460714,0.464286,0.464286,522872000
09/03/2004,0.4625,0.48625,0.459821,0.483929,0.483929,618363200
10/03/2004,0.482857,0.5025,0.481071,0.494286,0.494286,1006964000
11/03/2004,0.486964,0.500714,0.48375,0.484821,0.484821,595851200
12/03/2004,0.487857,0.496071,0.485179,0.492143,0.492143,329224000
15/03/2004,0.482679,0.488393,0.468929,0.472321,0.472321,481717600
16/03/2004,0.474107,0.475179,0.453393,0.461071,0.461071,605432800
17/03/2004,0.463571,0.471071,0.460357,0.467679,0.467679,411432000
18/03/2004,0.463214,0.465357,0.456964,0.458393,0.458393,321081600
19/03/2004,0.456429,0.481071,0.456071,0.461786,0.461786,408576000
22/03/2004,0.453036,0.467321,0.450893,0.461786,0.461786,419031200
23/03/2004,0.462143,0.464286,0.450357,0.451607,0.451607,385515200
24/03/2004,0.45125,0.459821,0.45125,0.455357,0.455357,428215200
25/03/2004,0.466786,0.480536,0.462321,0.479821,0.479821,566445600
26/03/2004,0.482143,0.488571,0.480536,0.482857,0.482857,419893600
29/03/2004,0.48875,0.499821,0.485714,0.498393,0.498393,350728000
30/03/2004,0.495357,0.499107,0.488214,0.498571,0.498571,359676800
31/03/2004,0.498571,0.499643,0.48125,0.482857,0.482857,390773600
01/04/2004,0.480179,0.486964,0.475357,0.484107,0.484107,318332000
02/04/2004,0.495536,0.49875,0.48625,0.491071,0.491071,274478400
05/04/2004,0.490714,0.506607,0.49,0.505714,0.505714,385672000
06/04/2004,0.494821,0.502679,0.489821,0.496964,0.496964,257992000
07/04/2004,0.493036,0.494643,0.480714,0.487679,0.487679,255119200
08/04/2004,0.497857,0.5,0.485714,0.491607,0.491607,240917600
12/04/2004,0.491071,0.501786,0.490893,0.500714,0.500714,230540800
13/04/2004,0.499643,0.500536,0.479286,0.480893,0.480893,436396800
14/04/2004,0.4775,0.483393,0.469821,0.475714,0.475714,639732800
15/04/2004,0.514643,0.528214,0.502857,0.523214,0.523214,1761446400
16/04/2004,0.520536,0.523393,0.508929,0.521071,0.521071,402931200
19/04/2004,0.502143,0.513393,0.496964,0.50625,0.50625,712353600
20/04/2004,0.50375,0.507321,0.492143,0.495179,0.495179,354519200
21/04/2004,0.492857,0.502143,0.48875,0.495179,0.495179,325875200
22/04/2004,0.492143,0.503214,0.484107,0.496071,0.496071,344584800
23/04/2004,0.494643,0.5,0.483036,0.494643,0.494643,315828800
26/04/2004,0.4925,0.493571,0.482143,0.484464,0.484464,231128800
27/04/2004,0.486429,0.49,0.476607,0.481071,0.481071,283864000
28/04/2004,0.478929,0.482321,0.470357,0.472321,0.472321,231168000
29/04/2004,0.472321,0.482143,0.463929,0.478036,0.478036,460790400
30/04/2004,0.476964,0.481429,0.455179,0.460357,0.460357,466502400
03/05/2004,0.464286,0.470179,0.459643,0.465536,0.465536,297634400
04/05/2004,0.46375,0.474107,0.455357,0.466786,0.466786,279983200
05/05/2004,0.467857,0.477679,0.463571,0.475893,0.475893,238106400
06/05/2004,0.471429,0.477679,0.4625,0.474643,0.474643,263558400
07/05/2004,0.474107,0.492321,0.474107,0.47625,0.47625,419036800
10/05/2004,0.469107,0.475,0.463214,0.469286,0.469286,249978400
11/05/2004,0.471429,0.485536,0.471429,0.484643,0.484643,305172000
12/05/2004,0.478393,0.488214,0.468571,0.4875,0.4875,245420000
13/05/2004,0.483929,0.495,0.480357,0.485536,0.485536,229852000
14/05/2004,0.486607,0.487857,0.472321,0.483214,0.483214,257801600
17/05/2004,0.476786,0.483214,0.470714,0.475714,0.475714,300445600
18/05/2004,0.481607,0.487321,0.478571,0.483214,0.483214,206063200
19/05/2004,0.489286,0.491071,0.471786,0.472679,0.472679,375592000
20/05/2004,0.475536,0.482143,0.472679,0.476964,0.476964,196296800
21/05/2004,0.480357,0.485714,0.477321,0.484107,0.484107,179894400
24/05/2004,0.487321,0.498214,0.484107,0.488214,0.488214,235603200
25/05/2004,0.491071,0.509107,0.487321,0.507321,0.507321,319978400
26/05/2004,0.505893,0.513929,0.5,0.509107,0.509107,322168000
27/05/2004,0.508214,0.510714,0.496786,0.503036,0.503036,235972800
28/05/2004,0.501429,0.504821,0.496429,0.501071,0.501071,145717600
01/06/2004,0.49625,0.503571,0.493036,0.501071,0.501071,182134400
02/06/2004,0.500536,0.520893,0.496429,0.516429,0.516429,318712800
03/06/2004,0.512857,0.517679,0.505179,0.507143,0.507143,250930400
04/06/2004,0.51,0.522321,0.509107,0.513929,0.513929,399112000
07/06/2004,0.518571,0.535357,0.514464,0.532321,0.532321,295876000
08/06/2004,0.535536,0.543571,0.532679,0.541964,0.541964,415620800
09/06/2004,0.537321,0.548393,0.535714,0.539286,0.539286,349204800
10/06/2004,0.539286,0.553036,0.539286,0.548929,0.548929,257577600
14/06/2004,0.547321,0.547857,0.526786,0.537857,0.537857,243986400
15/06/2004,0.545357,0.556071,0.540357,0.548036,0.548036,444634400
16/06/2004,0.5475,0.595,0.545179,0.584643,0.584643,909641600
17/06/2004,0.581429,0.591607,0.575179,0.585893,0.585893,551320000
18/06/2004,0.583214,0.596607,0.579107,0.587679,0.587679,406252000
21/06/2004,0.591429,0.598214,0.573571,0.577321,0.577321,390213600
22/06/2004,0.576786,0.590893,0.576607,0.589286,0.589286,360511200
23/06/2004,0.589286,0.604107,0.587321,0.601786,0.601786,390868800
24/06/2004,0.598393,0.601786,0.588929,0.5925,0.5925,252515200
25/06/2004,0.590536,0.601786,0.589286,0.601786,0.601786,323428000
28/06/2004,0.610357,0.610536,0.575179,0.580179,0.580179,521096800
29/06/2004,0.572679,0.589107,0.560893,0.580357,0.580357,590553600
30/06/2004,0.581429,0.58875,0.569464,0.581071,0.581071,373044000
01/07/2004,0.573214,0.58,0.569643,0.576786,0.576786,341941600
02/07/2004,0.544286,0.556786,0.530893,0.555,0.555,910683200
06/07/2004,0.558393,0.561071,0.55,0.552679,0.552679,348980800
07/07/2004,0.550893,0.56,0.538036,0.542679,0.542679,397992000
08/07/2004,0.538036,0.547857,0.534821,0.538214,0.538214,233380000
09/07/2004,0.540536,0.544643,0.53625,0.53625,0.53625,208863200
12/07/2004,0.536071,0.536429,0.516607,0.520357,0.520357,511621600
13/07/2004,0.522321,0.528571,0.518214,0.521786,0.521786,316176000
14/07/2004,0.515357,0.535179,0.513214,0.528214,0.528214,835800000
15/07/2004,0.583214,0.600536,0.573393,0.588036,0.588036,1767724000
16/07/2004,0.585714,0.587857,0.573571,0.575,0.575,488381600
19/07/2004,0.571607,0.575357,0.565357,0.570893,0.570893,533170400
20/07/2004,0.570536,0.575,0.563393,0.575,0.575,323747200
21/07/2004,0.578929,0.584107,0.559643,0.564643,0.564643,301257600
22/07/2004,0.558036,0.566607,0.554643,0.565714,0.565714,334118400
23/07/2004,0.563036,0.566964,0.544286,0.548214,0.548214,273571200
26/07/2004,0.550893,0.561607,0.549643,0.558214,0.558214,393932000
27/07/2004,0.567857,0.584821,0.56375,0.579107,0.579107,425006400
28/07/2004,0.576964,0.57875,0.556429,0.57625,0.57625,285051200
29/07/2004,0.579821,0.586071,0.57375,0.582857,0.582857,222157600
30/07/2004,0.583036,0.589286,0.571429,0.5775,0.5775,243023200
02/08/2004,0.556786,0.575,0.555893,0.563929,0.563929,365092000
03/08/2004,0.561607,0.566429,0.55625,0.55875,0.55875,211629600
04/08/2004,0.556964,0.573571,0.556607,0.567679,0.567679,276488800
05/08/2004,0.568036,0.576786,0.558036,0.560536,0.560536,244501600
06/08/2004,0.551786,0.555357,0.530357,0.531786,0.531786,492290400
09/08/2004,0.533036,0.54375,0.532321,0.541071,0.541071,290847200
10/08/2004,0.542679,0.563214,0.541964,0.562857,0.562857,351036000
11/08/2004,0.555357,0.555893,0.540357,0.55375,0.55375,322392000
12/08/2004,0.54375,0.550893,0.540714,0.542321,0.542321,226200800
13/08/2004,0.546429,0.558571,0.542857,0.550714,0.550714,328048000
16/08/2004,0.553571,0.566429,0.547143,0.549643,0.549643,435674400
17/08/2004,0.546071,0.555893,0.541964,0.55125,0.55125,323019200
18/08/2004,0.544821,0.56875,0.544464,0.566786,0.566786,364655200
19/08/2004,0.562679,0.568929,0.542143,0.548393,0.548393,388920000
20/08/2004,0.548393,0.553393,0.544464,0.55,0.55,316780800
23/08/2004,0.551071,0.558393,0.546429,0.555,0.555,254660000
24/08/2004,0.558214,0.570536,0.556964,0.570536,0.570536,374136000
25/08/2004,0.569107,0.591964,0.566607,0.590179,0.590179,505618400
26/08/2004,0.59,0.628214,0.584643,0.618929,0.618929,955858400
27/08/2004,0.619286,0.620714,0.607143,0.613393,0.613393,388813600
30/08/2004,0.607143,0.62,0.606429,0.609286,0.609286,218142400
31/08/2004,0.608393,0.624107,0.607143,0.615893,0.615893,376560800
01/09/2004,0.6125,0.642679,0.610536,0.640357,0.640357,515726400
02/09/2004,0.633929,0.639464,0.621964,0.636786,0.636786,406324800
03/09/2004,0.625179,0.641429,0.625179,0.629107,0.629107,293468000
07/09/2004,0.632143,0.64625,0.629107,0.638571,0.638571,301957600
08/09/2004,0.6375,0.653036,0.637143,0.649107,0.649107,343526400
09/09/2004,0.644643,0.648214,0.63,0.6375,0.6375,461339200
10/09/2004,0.636786,0.646964,0.633214,0.640536,0.640536,328014400
13/09/2004,0.640714,0.644107,0.630714,0.635536,0.635536,281976800
14/09/2004,0.629286,0.634821,0.621071,0.63375,0.63375,254822400
15/09/2004,0.631429,0.633571,0.621429,0.628571,0.628571,232668800
16/09/2004,0.628571,0.656429,0.626429,0.649107,0.649107,501916800
17/09/2004,0.652679,0.6675,0.65,0.663214,0.663214,502308800
20/09/2004,0.658571,0.678214,0.658393,0.673393,0.673393,245000000
21/09/2004,0.674107,0.694107,0.668929,0.67875,0.67875,386652000
22/09/2004,0.680357,0.681071,0.657321,0.659286,0.659286,401688000
23/09/2004,0.661429,0.669643,0.659464,0.665536,0.665536,397404000
24/09/2004,0.66875,0.678571,0.663393,0.665893,0.665893,369488000
27/09/2004,0.659821,0.678214,0.657679,0.670179,0.670179,397516000
28/09/2004,0.668929,0.68375,0.66875,0.679286,0.679286,353186400
29/09/2004,0.677321,0.693929,0.675357,0.690714,0.690714,273509600
30/09/2004,0.696429,0.70125,0.686607,0.691964,0.691964,425012000
01/10/2004,0.698571,0.699821,0.688929,0.690536,0.690536,465404800
04/10/2004,0.699643,0.699643,0.691964,0.692679,0.692679,574084000
05/10/2004,0.688571,0.708393,0.685714,0.703036,0.703036,406162400
06/10/2004,0.705357,0.727857,0.704821,0.725714,0.725714,446303200
07/10/2004,0.723929,0.730893,0.704643,0.7075,0.7075,426148800
08/10/2004,0.706429,0.710179,0.693571,0.6975,0.6975,359228800
11/10/2004,0.692857,0.6975,0.682143,0.689107,0.689107,323870400
12/10/2004,0.6875,0.688929,0.672321,0.68375,0.68375,460191200
13/10/2004,0.694107,0.71,0.691786,0.709821,0.709821,1163008000
14/10/2004,0.77125,0.816964,0.759821,0.803214,0.803214,2768427200
15/10/2004,0.801429,0.814464,0.789107,0.8125,0.8125,1031128000
18/10/2004,0.798214,0.852679,0.798214,0.852679,0.852679,1200752000
19/10/2004,0.858929,0.863393,0.844821,0.846786,0.846786,801992800
20/10/2004,0.8425,0.85,0.833036,0.847679,0.847679,605108000
21/10/2004,0.847857,0.859464,0.845714,0.856071,0.856071,724505600
22/10/2004,0.848929,0.85125,0.839643,0.846607,0.846607,483067200
25/10/2004,0.842857,0.854286,0.840536,0.849107,0.849107,392644000
26/10/2004,0.847321,0.858036,0.83875,0.856607,0.856607,594361600
27/10/2004,0.86625,0.903929,0.860179,0.898214,0.898214,1193494400
28/10/2004,0.8925,0.9325,0.883929,0.931964,0.931964,864264800
29/10/2004,0.925714,0.95,0.925,0.935714,0.935714,810219200
01/11/2004,0.9375,0.951071,0.929286,0.936607,0.936607,602050400
02/11/2004,0.935714,0.965714,0.935714,0.955357,0.955357,729988000
03/11/2004,0.970893,1.001964,0.964107,0.987679,0.987679,1204173600
04/11/2004,0.982679,0.991964,0.970893,0.972321,0.972321,928625600
05/11/2004,0.979643,0.982143,0.929286,0.977143,0.977143,1205047200
08/11/2004,0.969107,0.990179,0.961786,0.971071,0.971071,526920800
09/11/2004,0.968393,0.974107,0.953214,0.965179,0.965179,475764800
10/11/2004,0.963393,0.989107,0.962679,0.977679,0.977679,508676000
11/11/2004,0.98125,0.989821,0.968393,0.9875,0.9875,407299200
12/11/2004,0.982321,0.994464,0.979286,0.991071,0.991071,395701600
15/11/2004,0.985714,0.990357,0.970357,0.986429,0.986429,376045600
16/11/2004,0.985,0.985714,0.972857,0.981071,0.981071,295103200
17/11/2004,0.985536,0.990179,0.968214,0.980357,0.980357,397751200
18/11/2004,0.969643,0.990179,0.969464,0.989107,0.989107,459149600
19/11/2004,0.990893,1.01625,0.973214,0.985179,0.985179,765279200
22/11/2004,1.103571,1.142857,1.033929,1.095536,1.095536,2568210400
23/11/2004,1.1125,1.115179,1.090179,1.094107,1.094107,911450400
24/11/2004,1.101607,1.164286,1.099107,1.14375,1.14375,1390788000
26/11/2004,1.166964,1.174286,1.148929,1.152679,1.152679,550144000
29/11/2004,1.23125,1.242321,1.20375,1.222143,1.222143,1712916800
30/11/2004,1.228393,1.228393,1.197321,1.197321,1.197321,1028518400
01/12/2004,1.210536,1.213393,1.183393,1.210536,1.210536,800553600
02/12/2004,1.180893,1.194643,1.154643,1.164464,1.164464,987442400
03/12/2004,1.152321,1.160714,1.102679,1.119286,1.119286,1238848800
06/12/2004,1.147321,1.182857,1.124107,1.174643,1.174643,1247920800
07/12/2004,1.177321,1.191607,1.117143,1.123036,1.123036,1056899200
08/12/2004,1.126429,1.150536,1.108036,1.13,1.13,691902400
09/12/2004,1.121607,1.15,1.108393,1.142679,1.142679,741501600
10/12/2004,1.16125,1.179464,1.155357,1.163393,1.163393,775773600
13/12/2004,1.171786,1.176786,1.153571,1.159107,1.159107,395040800
14/12/2004,1.167857,1.176429,1.161071,1.165893,1.165893,415721600
15/12/2004,1.165,1.168929,1.154643,1.165357,1.165357,398361600
16/12/2004,1.18125,1.205357,1.179464,1.189286,1.189286,1126115200
17/12/2004,1.193571,1.197143,1.158929,1.160536,1.160536,783496000
